inst	noh	mks	cst
OMET	85.7349	393.6	238627.5842
OMET	92.5588	386.7	239252.7597
OMET	67.4322	411.9	236690.4109
OMET	65.9371	413.3	236776.6766
OMET	40.3787	438.9	234012.4988
OMET	50.744	428.5	235123.0981
OMET	34.4635	444.8	233504.3355
OMET	97.5422	381.7	240035.1658
OMET	129.9301	349.4	243700.237
OMET	76.6677	402.6	237738.0602
OMET	95.047	384.2	239904.8332
OMET	39.2591	440.0	233963.5476
OMET	122.5597	356.7	242871.6548
OMET	89.6404	389.6	239228.317
OMET	74.2181	405.1	237316.4317
OMET	93.7666	385.5	239591.6022
OMET	109.599	369.7	241358.2649
OMET	28.355	450.9	232942.9687
OMET	85.9624	393.3	238662.4265
OMET	73.1846	406.1	237301.8209
OMET	102.6288	376.7	240494.5175
OMET	139.1629	340.1	244788.2759
OMET	131.589	347.7	243941.3674
OMET	32.6443	446.6	233351.5578
OMET	92.8653	386.4	239557.2044
OMET	59.2154	420.1	235897.9742
OMET	133.0558	346.2	244089.3053
OMET	112.6061	366.7	241666.3834
OMET	16.7621	462.5	231727.2935
OMET	61.1621	418.1	236217.0736
OMET	19.8628	459.4	232039.8232
OMET	99.3817	379.9	240212.2074
OMET	19.142	460.1	231976.9783
OMET	127.2642	352.0	243518.5432
OMET	130.666	348.6	243789.1409
OMET	14.6798	464.6	231505.3442
OMET	112.3926	366.9	241587.6995
OMET	93.4587	385.8	239380.8119
OMET	46.0455	433.2	234715.6501
OMET	86.9579	392.3	238865.1277
OMET	79.0528	400.2	238144.4983
OMET	109.4916	369.8	241332.2265
OMET	15.4493	463.8	231592.2032
OMET	84.5635	394.7	238544.9596
OMET	35.8411	443.4	233695.2222
OMET	55.4878	423.8	235510.6323
OMET	22.2734	457.0	232273.2618
OMET	90.2372	389.1	239085.6058
OMET	97.6663	381.6	239844.1935
OMET	86.5953	392.7	238760.7683
OMET	32.0436	447.2	233272.125
OMET	91.7083	387.6	239212.1479
OMET	115.2427	364.0	242035.2509
OMET	123.5584	355.7	243098.2791
OMET	54.7485	424.5	235610.812
OMET	120.6475	358.6	242655.4987
OMET	76.9503	402.3	237959.2281
OMET	31.2601	448.0	233186.1113
OMET	76.4719	402.8	237791.0949
OMET	57.5128	421.8	235767.0156
OMET	39.8647	439.4	234014.7806
OMET	100.0024	379.3	240119.2296
OMET	15.06	464.2	231543.225
OMET	79.6013	399.7	237889.3686
OMET	58.5563	420.7	235810.2141
OMET	46.1682	433.1	234585.8991
OMET	99.15	380.1	240136.5223
OMET	46.851	432.4	234823.9891
OMET	70.2743	409.0	237013.4198
OMET	75.4705	403.8	237871.1027
OMET	41.3614	437.9	234155.6381
OMET	86.1632	393.1	238786.4668
OMET	63.8645	415.4	236377.6168
OMET	95.4453	383.8	239831.8475
OMET	89.3146	390.0	238928.0803
OMET	135.4894	343.8	244324.4723
OMET	130.2359	349.1	243705.7298
OMET	69.6451	409.6	236975.7223
OMET	20.1513	459.1	232060.4244
OMET	132.859	346.4	244057.0573
OMET	133.8727	345.4	244143.5483
OMET	121.7949	357.5	242805.4735
OMET	97.9432	381.3	239964.861
OMET	21.2461	458.0	232184.115
OMET	122.3523	356.9	242871.8397
OMET	126.6297	352.7	243303.7413
OMET	63.3567	415.9	236507.5447
OMET	25.6539	453.6	232662.4303
OMET	131.1887	348.1	243821.42
OMET	71.9897	407.3	237217.3568
OMET	128.8064	350.5	243554.9438
OMET	86.651	392.6	238678.7134
OMET	61.6628	417.6	236329.3018
OMET	127.7131	351.6	243442.0667
OMET	111.2535	368.0	241629.1856
OMET	114.1733	365.1	241870.2944
OMET	132.3038	347.0	243957.5849
OMET	49.6863	429.6	235012.8587
OMET	115.4135	363.9	241924.3769
OMET	120.5069	358.8	242699.3969
OMET	40.1522	439.1	234102.2159
OMET	53.2633	426.0	235394.9356
OMET	32.1429	447.1	233238.2345
OMET	112.8128	366.5	241692.6787
OMET	111.1277	368.2	241482.433
OMET	31.8714	447.4	233247.5729
OMET	46.7722	432.5	234702.3866
OMET	79.2738	400.0	238143.3534
OMET	131.997	347.3	243908.5983
OMET	30.8812	448.4	233157.4262
OMET	127.1143	352.2	243395.9201
OMET	80.8262	398.5	238054.2418
OMET	87.2203	392.1	238854.8972
OMET	98.2544	381.0	240233.523
OMET	44.5341	434.8	234452.0847
OMET	131.3804	347.9	243856.4485
OMET	83.9537	395.3	238465.7086
OMET	48.1706	431.1	234812.9183
OMET	117.0971	362.2	242133.8409
OMET	98.9622	380.3	240155.0219
OMET	25.0469	454.2	232549.4889
OMET	72.9951	406.3	237360.5008
OMET	42.7393	436.6	234248.249
OMET	79.1821	400.1	238090.0617
OMET	67.3532	411.9	236777.4824
OMET	118.9457	360.3	242413.8727
OMET	37.4057	441.9	233837.7219
OMET	44.0456	435.2	234530.7679
OMET	98.744	380.5	240196.055
OMET	49.1086	430.2	234923.9025
OMET	109.8673	369.4	241341.9882
OMET	13.251	466.0	231397.9782
OMET	14.9567	464.3	231575.0026
OMET	25.2521	454.0	232551.0334
OMET	90.0808	389.2	239133.7351
OMET	37.4321	441.9	233809.0523
OMET	78.9604	400.3	237896.238
OMET	131.651	347.6	243977.7578
OMET	100.0489	379.2	240400.7862
OMET	111.1548	368.1	241629.6807
OMET	85.2796	394.0	238499.8352
OMET	44.9093	434.4	234515.4113
OMET	130.7549	348.5	243892.3831
OMET	106.5562	372.7	241117.0437
OMET	39.6569	439.6	234030.2213
OMET	84.0829	395.2	238360.1185
OMET	47.7589	431.5	234877.3254
OMET	54.155	425.1	235498.2514
OMET	101.1866	378.1	240358.4961
OMET	102.9642	376.3	240621.1228
OMET	20.053	459.2	232076.51
OMET	33.1446	446.1	233365.8785
OMET	41.3593	437.9	234222.8307
OMET	118.1579	361.1	242370.164
OMET	30.3758	448.9	233058.3748
OMET	93.6872	385.6	239458.0185
OMET	86.1835	393.1	238645.4105
OMET	103.9543	375.3	240787.3576
OMET	15.698	463.6	231631.5194
OMET	108.2457	371.0	241261.556
OMET	107.6361	371.7	241106.0368
OMET	117.992	361.3	242475.7938
OMET	36.6516	442.6	233729.2868
OMET	31.1965	448.1	233176.1748
OMET	30.0053	449.3	233018.6287
OMET	106.4163	372.9	240895.075
OMET	59.7575	419.5	235908.6452
OMET	34.5455	444.7	233526.7604
OMET	80.5302	398.8	238094.5667
OMET	87.2235	392.1	238835.4742
OMET	110.47	368.8	241506.5006
OMET	89.1337	390.2	238890.1611
OMET	22.8445	456.4	232341.8314
OMET	41.8584	437.4	234193.5817
OMET	16.8568	462.4	231735.3058
OMET	32.3714	446.9	233326.895
OMET	58.7678	420.5	235931.0166
OMET	105.6047	373.7	240811.9453
OMET	136.9443	342.3	244557.844
OMET	40.5684	438.7	234074.2396
OMET	87.6789	391.6	239044.5406
OMET	128.6841	350.6	243577.0828
OMET	109.3398	369.9	241501.7598
OMET	119.1695	360.1	242488.6331
OMET	102.7011	376.6	240452.184
OMET	119.8797	359.4	242561.0631
OMET	51.4776	427.8	235176.5136
OMET	96.8443	382.4	239886.3586
OMET	18.8608	460.4	231915.1067
OMET	139.5723	339.7	244870.3264
OMET	32.373	446.9	233270.3802
OMET	134.2722	345.0	244237.0108
OMET	127.2761	352.0	243440.2444
OMET	19.8342	459.5	232001.5886
OMET	94.9679	384.3	239612.4228
OMET	26.9355	452.4	232715.7628
OMET	31.6462	447.6	233218.0523
OMET	63.483	415.8	236468.9873
OMET	24.1122	455.2	232433.3055
OMET	23.2546	456.0	232339.0682
OMET	40.8205	438.5	234072.6151
OMET	65.1766	414.1	236591.1321
OMET	138.1571	341.1	244692.8681
OMET	58.6491	420.6	235796.403
OMET	39.688	439.6	234007.3993
OMET	35.3903	443.9	233544.1348
OMET	25.8924	453.4	232606.8502
OMET	119.1689	360.1	242507.0977
OMET	22.14	457.2	232238.1163
OMET	41.7723	437.5	234157.9026
OMET	124.3534	354.9	243059.1865
OMET	113.8642	365.4	241968.4677
OMET	103.6447	375.6	240835.7509
OMET	33.553	445.7	233398.759
OMET	69.9482	409.3	237249.2893
OMET	20.8826	458.4	232129.071
OMET	81.9735	397.3	238217.5135
OMET	106.9671	372.3	241298.0104
OMET	43.8488	435.4	234371.3968
OMET	95.4691	383.8	239700.7985
OMET	55.9927	423.3	235583.9442
OMET	117.5782	361.7	242272.1887
OMET	24.8055	454.5	232511.899
OMET	91.7496	387.5	239528.4259
OMET	85.5821	393.7	238739.3905
OMET	107.443	371.8	241168.0289
OMET	75.327	404.0	237510.5853
OMET	100.5424	378.7	240370.0601
OMET	51.8491	427.4	235182.9898
OMET	47.4356	431.9	234801.0647
OMET	93.9155	385.4	239505.9652
OMET	49.0887	430.2	234975.7579
OMET	41.103	438.2	234155.2566
OMET	112.149	367.1	241754.3023
OMET	50.4833	428.8	235031.5639
OMET	92.3207	387.0	239389.3836
OMET	113.0176	366.3	241751.7804
OMET	70.0591	409.2	237008.3987
OMET	118.5682	360.7	242360.9798
OMET	89.1694	390.1	239200.9255
OMET	119.9757	359.3	242509.72
OMET	125.3627	353.9	243217.5159
OMET	138.1649	341.1	244677.2408
OMET	76.3093	403.0	237788.6587
OMET	123.6442	355.6	242968.2473
OMET	98.8002	380.5	239975.2124
OMET	70.8727	408.4	237068.3805
OMET	64.5233	414.8	236463.0619
OMET	48.5285	430.8	234862.9513
OMET	51.2681	428.0	235206.3528
OMET	56.7557	422.5	235771.5677
OMET	61.1904	418.1	236193.7928
OMET	137.2567	342.0	244644.908
OMET	34.7076	444.6	233506.4806
OMET	14.561	464.7	231509.4335
OMET	15.7633	463.5	231619.26
OMET	63.8347	415.5	236379.1485
OMET	61.9222	417.4	236219.2636
OMET	54.8522	424.4	235555.9932
OMET	124.9459	354.3	243099.8177
OMET	19.787	459.5	232042.1909
OMET	104.8574	374.4	240916.1859
OMET	124.5576	354.7	243176.5737
OMET	88.6471	390.6	239012.9187
OMET	72.0109	407.3	237111.584
OMET	48.4505	430.8	234894.4044
OMET	25.5411	453.7	232595.4446
OMET	23.3584	455.9	232409.506
OMET	78.4529	400.8	237991.3659
OMET	38.2476	441.0	233928.3935
OMET	108.9595	370.3	241414.1232
OMET	48.985	430.3	234920.5301
OMET	86.0522	393.2	238715.2854
OMET	38.7746	440.5	233885.4276
OMET	59.4673	419.8	236170.5658
OMET	46.42	432.9	234628.4213
OMET	34.1735	445.1	233470.0931
OMET	102.8413	376.4	240786.9652
OMET	69.4447	409.8	237022.9285
OMET	97.6473	381.6	239887.3072
OMET	16.5436	462.7	231700.6355
OMET	96.5557	382.7	239781.2365
OMET	35.8178	443.5	233598.3518
OMET	58.1442	421.1	235908.2046
OMET	90.4546	388.8	239338.8621
OMET	49.8399	429.4	235079.9475
OMET	47.2491	432.0	234751.1517
OMET	33.6474	445.6	233407.3465
OMET	46.0576	433.2	234674.3015
OMET	87.4349	391.9	238882.2159
OMET	109.603	369.7	241316.0743
OMET	57.4574	421.8	235782.9738
OMET	109.7584	369.5	241596.5185
OMET	129.2735	350.0	243686.5654
OMET	135.6682	343.6	244427.9605
OMET	118.4576	360.8	242479.4431
OMET	75.3586	403.9	237603.1587
OMET	98.36	380.9	240216.5469
OMET	120.1944	359.1	242550.4893
OMET	115.6503	363.6	242142.6949
OMET	101.1929	378.1	240313.3697
OMET	44.6522	434.6	234565.3679
OMET	116.7472	362.5	242318.4099
OMET	135.6116	343.7	244385.8485
OMET	122.8686	356.4	242961.5514
OMET	119.6675	359.6	242510.9882
OMET	66.9567	412.3	236760.0795
OMET	115.4739	363.8	241985.6023
OMET	77.3587	401.9	237916.3382
OMET	68.2499	411.0	236973.0355
OMET	114.0142	365.3	241823.4718
OMET	135.8633	343.4	244430.1124
OMET	84.0459	395.2	238582.4062
OMET	68.7454	410.5	236977.9811
OMET	82.2852	397.0	238533.7331
OMET	129.447	349.8	243717.8247
OMET	19.0579	460.2	231976.8502
OMET	34.4524	444.8	233509.0782
OMET	116.5817	362.7	242126.1678
OMET	50.9919	428.3	235105.3481
OMET	71.9587	407.3	237305.1869
OMET	67.4529	411.8	236694.1912
OMET	106.7599	372.5	241196.6285
OMET	87.4915	391.8	238779.6458
OMET	24.2911	455.0	232458.2928
OMET	111.6896	367.6	241538.2853
OMET	17.3672	461.9	231768.2225
OMET	18.4427	460.8	231905.3248
OMET	78.6439	400.6	238032.3165
OMET	101.4498	377.8	240450.8024
OMET	43.9766	435.3	234461.9295
OMET	23.552	455.7	232405.357
OMET	126.5098	352.8	243300.4607
OMET	31.544	447.7	233241.3441
OMET	55.9742	423.3	235698.8586
OMET	29.9649	449.3	233032.9484
OMET	23.0426	456.2	232343.7056
OMET	132.7576	346.5	244069.878
OMET	77.8682	401.4	237747.3164
OMET	80.1984	399.1	237955.9849
OMET	30.642	448.6	233170.4257
OMET	130.6136	348.7	243805.8089
OMET	111.3289	368.0	241628.973
OMET	128.444	350.8	243526.7501
OMET	61.1892	418.1	236210.3132
OMET	121.46	357.8	242679.3798
OMET	101.1844	378.1	240577.367
OMET	63.0405	416.2	236305.2161
OMET	134.0602	345.2	244169.8737
OMET	53.7218	425.6	235315.2875
OMET	41.758	437.5	234227.2899
OMET	134.4702	344.8	244215.46
OMET	112.4684	366.8	241735.863
OMET	46.8738	432.4	234670.6479
OMET	78.8587	400.4	237833.0124
OMET	75.3122	404.0	237538.5304
OMET	89.8626	389.4	239040.736
OMET	92.7715	386.5	239449.8597
OMET	119.6656	359.6	242544.6702
OMET	41.7544	437.5	234242.2566
OMET	105.5635	373.7	241050.494
OMET	127.3455	351.9	243402.7406
OMET	66.3095	413.0	236642.7905
OMET	52.5343	426.8	235246.6112
OMET	74.6509	404.6	237555.0451
OMET	94.5509	384.7	239826.9557
OMET	38.7343	440.6	233859.9691
OMET	93.912	385.4	239565.6128
OMET	96.252	383.0	239839.9585
OMET	139.2431	340.0	244809.0113
OMET	13.7578	465.5	231428.048
OMET	70.7868	408.5	237022.5061
OMET	59.8628	419.4	235918.204
OMET	14.6097	464.7	231506.3804
OMET	17.1998	462.1	231768.2746
OMET	137.9871	341.3	244659.7695
OMET	77.4539	401.8	237810.492
OMET	49.545	429.7	234946.0822
OMET	39.0426	440.2	233941.8713
OMET	56.6507	422.6	235602.9048
OMET	41.9009	437.4	234181.19
OMET	18.5481	460.7	231914.2263
OMET	104.3715	374.9	240704.3008
OMET	137.4615	341.8	244583.4696
OMET	63.4815	415.8	236508.0358
OMET	62.4639	416.8	236345.8619
OMET	119.4761	359.8	242563.7491
OMET	65.0728	414.2	236567.8688
OMET	134.6431	344.6	244287.727
OMET	93.1865	386.1	239427.6087
OMET	20.5423	458.7	232119.7844
OMET	135.265	344.0	244336.1204
OMET	83.0457	396.2	238321.1802
OMET	91.2985	388.0	239314.4002
OMET	97.05	382.2	239921.326
OMET	125.5591	353.7	243230.267
OMET	72.0542	407.2	237407.1949
OMET	50.2478	429.0	235058.6102
OMET	82.4027	396.9	238203.3629
OMET	74.587	404.7	237513.4089
OMET	89.7626	389.5	239290.3743
OMET	106.2581	373.0	240991.2735
OMET	105.8557	373.4	240831.3354
OMET	117.0833	362.2	242225.2373
OMET	122.5317	356.8	242830.9377
OMET	108.827	370.5	241184.4027
OMET	126.6237	352.7	243321.7713
OMET	50.9969	428.3	235050.5767
OMET	58.213	421.1	235767.7289
OMET	106.9871	372.3	241082.7091
OMET	121.1016	358.2	242678.0887
OMET	21.6469	457.6	232250.302
OMET	39.5602	439.7	233977.89
OMET	102.8455	376.4	240759.1136
OMET	95.6522	383.6	239708.0705
OMET	84.8633	394.4	238675.747
OMET	61.1605	418.1	236223.623
OMET	117.7909	361.5	242321.8779
OMET	62.7571	416.5	236335.7388
OMET	80.8912	398.4	238257.9391
OMET	19.463	459.8	231993.5918
OMET	67.1473	412.1	236790.9564
OMET	43.5636	435.7	234367.5241
OMET	31.1468	448.1	233176.6277
OMET	98.5459	380.7	240142.8202
OMET	68.611	410.7	236826.6218
OMET	13.2682	466.0	231378.8997
OMET	65.2451	414.0	236571.2336
OMET	66.7685	412.5	236708.6052
OMET	91.7943	387.5	239253.5907
OMET	15.8445	463.4	231645.8633
OMET	133.2492	346.0	244094.1725
OMET	36.9496	442.3	233745.7426
OMET	125.0473	354.2	243210.3748
OMET	56.9633	422.3	235812.7205
OMET	50.1441	429.1	235045.5702
OMET	95.8972	383.4	239756.491
OMET	61.7713	417.5	236441.4512
OMET	14.6479	464.6	231536.5219
OMET	52.3548	426.9	235236.2153
OMET	20.0744	459.2	232045.7971
OMET	83.3773	395.9	238455.3788
OMET	97.4039	381.9	240174.6281
OMET	39.0653	440.2	233904.9552
OMET	67.7001	411.6	236760.7
OMET	105.576	373.7	240926.1328
OMET	48.9521	430.3	234944.4749
OMET	47.2217	432.1	234704.4209
OMET	132.8706	346.4	244020.8271
OMET	111.1703	368.1	241525.0958
OMET	45.8585	433.4	234555.4497
OMET	126.6916	352.6	243306.2977
OMET	98.492	380.8	240045.8927
OMET	59.5831	419.7	235927.0639
OMET	32.6716	446.6	233285.337
OMET	80.5442	398.7	238330.5324
OMET	71.7838	407.5	237169.0533
OMET	112.1805	367.1	241597.5363
OMET	119.6429	359.6	242644.2988
OMET	40.743	438.5	234169.9905
OMET	26.4689	452.8	232670.7697
OMET	47.2447	432.0	234770.2495
OMET	39.7552	439.5	234077.6768
OMET	54.1609	425.1	235491.7918
OMET	101.3423	377.9	240341.2367
OMET	136.0538	343.2	244448.344
OMET	50.6978	428.6	235038.0586
OMET	101.845	377.4	240573.8609
OMET	100.8597	378.4	240304.038
OMET	55.5831	423.7	235553.6059
OMET	122.2421	357.0	242924.3253
OMET	33.9064	445.4	233440.0141
OMET	91.8925	387.4	239332.6213
OMET	60.9534	418.3	236085.621
OMET	75.2518	404.0	237635.3154
OMET	129.8518	349.4	243737.2601
OMET	25.0547	454.2	232524.2489
OMET	51.6469	427.6	235134.8638
OMET	114.1542	365.1	241912.2105
OMET	17.3411	461.9	231774.9602
OMET	94.189	385.1	239576.6494
OMET	109.3562	369.9	241395.8348
OMET	50.1624	429.1	235026.534
OMET	64.1447	415.1	236396.184
OMET	108.3874	370.9	241267.1681
OMET	59.2569	420.0	235921.9971
OMET	130.6266	348.7	243788.5049
OMET	123.8601	355.4	243017.9238
OMET	33.7462	445.5	233421.3215
OMET	22.9489	456.3	232349.9061
OMET	80.4857	398.8	238238.2347
OMET	118.4625	360.8	242353.6551
OMET	135.9809	343.3	244401.9092
OMET	18.9928	460.3	231915.6789
OMET	119.2466	360.0	242550.4217
OMET	30.5431	448.7	233105.0997
OMET	61.5487	417.7	236328.6524
OMET	125.1482	354.1	243105.4183
OMET	37.0689	442.2	233700.2895
OMET	43.3373	436.0	234352.5729
OMET	28.0553	451.2	232835.2702
OMET	137.1789	342.1	244590.9038
OMET	29.0752	450.2	232919.4291
OMET	127.0453	352.2	243437.5189
OMET	109.7698	369.5	241365.8957
OMET	60.1775	419.1	236022.2602
OMET	55.5499	423.7	235574.2198
OMET	107.7443	371.5	241226.9057
OMET	27.2482	452.0	232753.2865
OMET	107.4794	371.8	241001.9838
OMET	20.1497	459.1	232078.5789
OMET	91.9078	387.4	239317.963
OMET	19.3733	459.9	231964.9839
OMET	57.2049	422.1	235701.2325
OMET	38.8037	440.5	233840.6129
OMET	122.5505	356.7	242914.1295
OMET	19.8076	459.5	232040.1397
OMET	52.9159	426.4	235207.0146
OMET	114.6762	364.6	241952.8436
OMET	56.2635	423.0	235722.1674
OMET	66.4456	412.8	236658.7323
OMET	134.2233	345.1	244201.4108
OMET	88.8736	390.4	239218.7552
OMET	86.3549	392.9	238854.2512
OMET	41.6998	437.6	234205.9476
OMET	105.8491	373.4	241112.3477
OMET	54.245	425.0	235370.841
OMET	79.3618	399.9	238001.4215
OMET	49.8493	429.4	234991.2936
OMET	27.648	451.6	232819.2087
OMET	125.9462	353.3	243284.1715
OMET	121.56	357.7	242731.4081
OMET	106.7667	372.5	241108.3495
OMET	81.1795	398.1	238350.3215
OMET	56.6461	422.6	235836.614
OMET	126.5646	352.7	243345.9229
OMET	79.5443	399.7	238299.2449
OMET	114.3839	364.9	242040.5353
OMET	47.5451	431.7	234778.9553
OMET	44.8962	434.4	234555.1004
OMET	35.8517	443.4	233628.3149
OMET	138.5741	340.7	244716.3478
OMET	12.8772	466.4	231336.4529
OMET	14.7544	464.5	231527.1264
OMET	63.85	415.4	236399.8365
OMET	18.8148	460.5	231927.5979
OMET	65.9586	413.3	236696.1728
OMET	33.055	446.2	233402.1388
OMET	48.0581	431.2	234826.5151
OMET	70.1904	409.1	236988.4422
OMET	137.8801	341.4	244647.063
OMET	119.0787	360.2	242426.0091
OMET	114.4156	364.9	241959.5302
OMET	111.9414	367.3	241724.666
OMET	135.2233	344.1	244318.1068
OMET	119.9486	359.3	242523.702
OMET	137.18	342.1	244550.229
OMET	30.4485	448.8	233091.9609
OMET	54.8458	424.4	235624.3252
OMET	50.164	429.1	235025.5005
OMET	31.4663	447.8	233168.0908
OMET	134.7293	344.6	244272.0579
OMET	89.6294	389.7	238986.3073
OMET	79.6652	399.6	238060.5179
OMET	19.6634	459.6	232021.493
OMET	118.0121	361.3	242294.1244
OMET	24.8464	454.4	232511.4232
OMET	28.9503	450.3	232946.6093
OMET	85.3577	393.9	238790.9865
OMET	83.9451	395.3	238568.3959
OMET	59.4306	419.9	235881.2438
OMET	74.9532	404.3	237438.0142
OMET	43.6644	435.6	234361.0206
OMET	41.6681	437.6	234237.0321
OMET	46.6435	432.6	234655.3163
OMET	90.3565	388.9	239187.8097
OMET	91.4905	387.8	239274.7359
OMET	87.4574	391.8	238934.7232
OMET	35.0498	444.2	233524.3449
OMET	62.978	416.3	236445.1154
OMET	42.7824	436.5	234236.0205
OMET	86.0494	393.2	238851.5981
OMET	36.0577	443.2	233641.3151
OMET	102.7597	376.5	240477.2792
OMET	96.5352	382.8	239763.8058
OMET	132.1753	347.1	243954.6834
OMET	86.9656	392.3	238767.4444
OMET	58.3886	420.9	235854.7677
OMET	110.4582	368.8	241508.0759
OMET	93.6704	385.6	239495.3415
OMET	78.5523	400.7	237903.8062
OMET	92.4647	386.8	239397.4453
OMET	71.8611	407.4	237197.3055
OMET	102.389	376.9	240471.2585
OMET	103.3561	375.9	240820.0662
OMET	87.9328	391.4	238848.2076
OMET	44.5803	434.7	234433.9115
OMET	107.146	372.1	241286.6437
OMET	44.1482	435.1	234539.3103
OMET	67.7541	411.5	236776.588
OMET	111.7579	367.5	241619.3771
OMET	126.7858	352.5	243269.0515
OMET	16.1517	463.1	231649.2398
OMET	95.8833	383.4	239822.9409
OMET	27.0639	452.2	232724.8206
OMET	100.3035	379.0	240234.3126
OMET	18.1766	461.1	231869.9969
OMET	127.7493	351.5	243499.316
OMET	119.1513	360.1	242522.2122
OMET	117.2003	362.1	242300.6347
OMET	103.2537	376.0	240607.8845
OMET	23.1577	456.1	232346.5244
OMET	124.7461	354.5	243139.8702
OMET	98.8718	380.4	240180.8472
OMET	93.4201	385.9	239411.5742
OMET	24.9501	454.3	232536.9959
OMET	69.0492	410.2	237085.1876
OMET	18.7562	460.5	231928.2223
OMET	94.9272	384.4	239627.9102
OMET	22.4435	456.8	232275.815
OMET	21.0421	458.2	232139.9933
OMET	89.1423	390.1	239338.2896
OMET	32.0971	447.2	233265.3235
OMET	127.3093	352.0	243376.5888
OMET	89.6568	389.6	239073.5432
OMET	44.5721	434.7	234486.0344
OMET	103.8543	375.4	240681.9542
OMET	133.5923	345.7	244132.0143
OMET	45.0478	434.2	234502.471
OMET	61.4528	417.8	236245.7118
OMET	53.4752	425.8	235568.0218
OMET	70.9509	408.3	237302.7672
OMET	24.4551	454.8	232468.1493
OMET	76.7583	402.5	237736.4337
OMET	132.3717	346.9	243975.4937
OMET	136.7899	342.5	244517.1439
OMET	41.6752	437.6	234225.8926
OMET	63.5623	415.7	236356.4109
OMET	83.6735	395.6	238441.4124
OMET	54.3514	424.9	235582.8591
OMET	87.0673	392.2	239031.9159
OMET	37.1778	442.1	233747.8804
OMET	25.7632	453.5	232598.6728
OMET	63.2473	416.0	236345.3046
OMET	92.2496	387.0	239458.0236
OMET	136.4651	342.8	244521.8801
OMET	117.4472	361.8	242364.9695
OMET	82.8576	396.4	238691.0745
OMET	29.6452	449.6	232988.2437
OMET	57.9664	421.3	235831.3374
OMET	94.2562	385.0	239589.7786
OMET	36.8956	442.4	233728.938
OMET	84.3644	394.9	238800.6302
OMET	31.4089	447.9	233188.5742
OMET	76.7837	402.5	237657.9179
OMET	68.3608	410.9	236889.7597
OMET	113.0287	366.3	241711.4686
OMET	88.4362	390.9	239018.6768
OMET	75.5535	403.7	237532.3163
OMET	59.5504	419.7	236015.4586
OMET	104.6445	374.6	241030.3741
OMET	84.9536	394.3	238860.6671
OMET	43.7512	435.5	234355.0845
OMET	105.8242	373.5	240869.9922
OMET	112.5782	366.7	241694.6177
OMET	15.348	463.9	231584.2021
OMET	70.9808	408.3	237242.4722
OMET	124.1657	355.1	243039.3901
OMET	16.4664	462.8	231692.918
OMET	132.6412	346.6	244015.2725
OMET	22.6523	456.6	232302.3624
OMET	21.436	457.9	232186.8645
OMET	85.8818	393.4	238648.3061
OMET	44.3531	434.9	234446.7402
OMET	105.9459	373.3	241079.7496
OMET	96.6486	382.6	239897.6492
OMET	45.2526	434.0	234540.8629
OMET	57.1593	422.1	235948.4468
OMET	20.4036	458.9	232064.3727
OMET	73.9412	405.3	237427.4611
OMET	69.8592	409.4	237086.6952
OMET	66.6418	412.7	236557.5465
OMET	21.9417	457.3	232260.0979
OMET	109.1572	370.1	241276.6777
OMET	28.9099	450.4	232906.2698
OMET	85.0197	394.3	238571.551
OMET	138.5278	340.8	244708.2527
OMET	15.5662	463.7	231615.2758
OMET	126.1427	353.1	243329.4462
OMET	58.8939	420.4	236128.569
OMET	65.7482	413.5	236770.9415
OMET	18.0441	461.2	231846.4004
OMET	41.5422	437.7	234171.3258
OMET	117.2769	362.0	242205.95
OMET	86.5681	392.7	238762.2972
OMET	122.3791	356.9	242796.053
OMET	40.8562	438.4	234148.0229
OMET	45.5482	433.7	234622.1032
OMET	106.1663	373.1	240871.5456
OMET	58.0895	421.2	235805.5933
OMET	95.0904	384.2	239708.0267
OMET	28.1698	451.1	232846.3768
OMET	68.5807	410.7	236853.9399
OMET	98.3664	380.9	239987.067
